"","idPlayerNBA","namePlayer","yearSeason","yearSeasonFirst","yearsPlayed","maxYrsPlayed","groupPosition","AllNBA10yr","agePlayer","slugTeamBREF","countGames","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","countTeamsPlayerSeason","countGamesStarted","pctFG","pctFG3","pctFG2","pctEFG","pctFT","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals","countTeamsPlayerSeasonTotals","minpergame"
"431",2749,"Jameer Nelson",2005,2005,0,13,"G",0,22,"ORL",79,1612,14.5,0.51,0.225,0.17,0.037,0.097,0.067,0.248,0.025,0.1,0.148,0.214,1.2,1.3,2.5,0.074,0.7,-1.3,-0.5,0.6,1,21,0.455,0.312,0.497,0.49,0.682,1612,286,628,44,141,242,487,73,107,52,141,193,237,78,3,117,199,689,1,20.4050632911392
"432",101135,"David Lee",2006,2006,0,11,"F",1,22,"NYK",67,1129,15.4,0.607,0,0.535,0.116,0.211,0.163,0.065,0.014,0.015,0.152,0.135,2,0.8,2.7,0.116,0.2,0.2,0.4,0.7,1,14,0.596,0,0.596,0.596,0.577,1129,137,230,0,0,137,230,71,123,109,194,303,43,30,20,51,124,345,1,16.8507462686567
"433",2217,"Brendan Haywood",2002,2002,0,13,"C",0,22,"WAS",62,1266,13.7,0.54,0,0.724,0.13,0.166,0.148,0.035,0.9,0.053,0.146,0.124,1.7,1.4,3.1,0.116,-1.3,1.9,0.6,0.8,1,2,0.493,0,0.493,0.493,0.606,1266,109,221,0,0,109,221,97,160,143,179,322,29,21,91,50,158,315,1,20.4193548387097
"434",1903,"Kenny Thomas",2000,2000,0,10,"F",0,22,"HOU",72,1797,12,0.477,0.23,0.394,0.094,0.177,0.136,0.098,0.015,0.8,0.152,0.18,0.6,1.6,2.2,0.058,-1.4,-0.1,-1.4,0.3,1,29,0.399,0.262,0.44,0.429,0.66,1797,212,531,32,122,180,409,138,209,147,290,437,113,54,22,112,167,594,1,24.9583333333333
"435",380,"Tony Smith",1991,1991,0,10,"G",0,22,"LAL",64,695,10.9,0.477,0.032,0.259,0.042,0.075,0.059,0.276,0.021,0.01,0.22,0.197,-0.3,0.8,0.5,0.037,-3.1,-0.2,-3.3,-0.2,1,1,0.441,0,0.455,0.441,0.702,695,97,220,0,7,97,213,40,57,24,47,71,135,28,12,69,80,234,1,10.859375
"436",101181,"Jose Calderon",2006,2006,0,12,"G",0,24,"TOR",64,1487,11.4,0.495,0.138,0.295,0.024,0.095,0.058,0.291,0.015,0.2,0.223,0.141,0.9,0,0.9,0.029,-1.8,-2.1,-3.9,-0.7,1,11,0.423,0.163,0.465,0.434,0.848,1487,132,312,7,43,125,269,78,92,30,111,141,288,42,4,101,93,349,1,23.234375
"437",224,"Eddie Jones",1995,1995,0,13,"G",1,23,"LAL",64,1981,16.3,0.548,0.331,0.227,0.044,0.095,0.07,0.099,0.033,0.014,0.084,0.194,2.9,2.1,5,0.122,1.8,0.5,2.3,2.1,1,58,0.46,0.37,0.504,0.521,0.722,1981,342,744,91,246,251,498,122,169,79,170,249,128,131,41,75,175,897,1,30.953125
"438",198,"Danny Ferry",1991,1991,0,12,"F",0,24,"CLE",81,1661,10.9,0.491,0.12,0.236,0.069,0.13,0.1,0.13,0.013,0.9,0.145,0.218,-0.4,1.3,1,0.028,-2.2,-1,-3.2,-0.5,1,2,0.428,0.299,0.445,0.446,0.816,1661,275,643,23,77,252,566,124,152,99,187,286,142,43,25,120,230,697,1,20.5061728395062
"439",296,"Rick Fox",1992,1992,0,12,"F",0,22,"BOS",81,1535,12.2,0.531,0.133,0.35,0.055,0.101,0.079,0.111,0.025,0.012,0.169,0.204,0.4,1.9,2.3,0.073,-0.8,0.8,0,0.8,1,5,0.459,0.329,0.479,0.481,0.755,1535,241,525,23,70,218,455,139,184,73,147,220,126,78,30,123,230,644,1,18.9506172839506
"440",2546,"Carmelo Anthony",2004,2004,0,14,"F",1,19,"DEN",82,2995,17.6,0.509,0.146,0.358,0.068,0.121,0.094,0.138,0.017,0.01,0.127,0.285,3.7,2.4,6.1,0.098,1.2,-1.2,0.1,1.6,1,82,0.426,0.322,0.444,0.449,0.777,2995,624,1465,69,214,555,1251,408,525,183,315,498,227,97,41,247,225,1725,1,36.5243902439024
"441",101161,"Amir Johnson",2006,2006,0,12,"F",0,18,"DET",3,39,20.3,0.85,0.3,0.4,0.09,0.031,0.061,0.134,0,0.037,0.254,0.192,0.1,0,0.2,0.208,3.8,-1.4,2.5,0,1,0,0.7,0.667,0.714,0.8,0.01,39,7,10,2,3,5,7,4,4,3,1,4,3,0,2,4,7,20,1,13
"442",896,"Tim Hardaway",1990,1990,0,13,"G",1,23,"GSW",79,2663,16,0.525,0.085,0.28,0.024,0.096,0.062,0.364,0.028,0.2,0.19,0.205,1.9,1.4,3.3,0.06,1,-1.1,-0.1,1.3,1,78,0.471,0.274,0.489,0.483,0.764,2663,464,985,23,84,441,901,211,276,57,253,310,689,165,12,260,232,1162,1,33.7088607594937
"443",76170,"Otis Birdsong",1978,1978,0,11,"G",1,22,"KCK",73,1878,17.1,0.53,0,0.325,0.038,0.057,0.048,0.141,0.017,0.3,0.117,0.251,3.3,0.9,4.2,0.108,1.5,-2.5,-0.9,0.5,1,0,0.492,0,0.492,0.492,0.697,1878,470,955,0,0,470,955,216,310,70,105,175,174,74,12,145,179,1156,1,25.7260273972603
"444",703,"Kurt Thomas",1996,1996,0,17,"F",0,23,"MIA",74,1655,13.5,0.533,0.004,0.325,0.088,0.218,0.155,0.049,0.015,0.017,0.135,0.199,0.8,3,3.8,0.11,-3.1,0.7,-2.4,-0.2,1,42,0.501,0,0.503,0.501,0.663,1655,274,547,0,2,274,545,118,178,122,317,439,46,47,36,98,271,666,1,22.3648648648649
"445",2772,"Trevor Ariza",2005,2005,0,13,"F",0,19,"NYK",80,1382,13.3,0.503,0.033,0.447,0.075,0.131,0.103,0.098,0.027,0.01,0.136,0.178,0.8,1.3,2.1,0.073,-1.6,0.7,-1,0.4,1,12,0.442,0.231,0.449,0.446,0.695,1382,172,389,3,13,169,376,121,174,89,153,242,85,70,18,73,150,468,1,17.275
"446",731,"Greg Ostertag",1996,1996,0,10,"C",0,22,"UTA",57,661,13.2,0.505,0,0.297,0.109,0.213,0.162,0.011,0.4,0.079,0.108,0.16,0.4,1.1,1.4,0.104,-4.2,1.3,-2.9,-0.2,1,10,0.473,0,0.473,0.473,0.667,661,86,182,0,0,86,182,36,54,57,118,175,5,5,63,25,91,208,1,11.5964912280702
"447",788,"Kevin Willis",1985,1985,0,22,"F",1,22,"ATL",82,1785,12.9,0.497,0.013,0.262,0.11,0.209,0.16,0.029,0.8,0.015,0.119,0.202,0.4,2.2,2.7,0.072,-2.9,-1.4,-4.4,-1.1,1,19,0.467,0.222,0.47,0.468,0.657,1785,322,690,2,9,320,681,119,181,177,345,522,36,31,49,104,226,765,1,21.7682926829268
"448",76252,"Junior Bridgeman",1976,1976,0,11,"F",0,22,"MIL",81,1646,13.7,0.485,0,0.247,0.074,0.111,0.093,0.137,0.015,0.7,0,0,0.8,1.2,2.1,0.06,-0.3,-0.8,-1.1,0.4,1,0,0.439,0,0.439,0.439,0.795,1646,286,651,0,0,286,651,128,161,113,181,294,157,52,21,0,235,700,1,20.320987654321
"449",2581,"Steve Blake",2004,2004,0,12,"G",0,23,"WAS",75,1392,10.9,0.509,0.496,0.165,0.014,0.082,0.047,0.258,0.021,0.4,0.227,0.179,0.1,0.7,0.7,0.026,-1.4,-2.6,-4,-0.7,1,14,0.386,0.371,0.4,0.478,0.821,1392,157,407,75,202,82,205,55,67,18,99,117,209,57,7,128,100,444,1,18.56
"450",77618,"Steve Mix",1970,1970,0,13,"F",0,22,"DET",18,276,13.1,0.508,0,0.39,0,0,0,0.075,0,0,0,0,0.2,0.1,0.4,0.063,0,0,0,0,1,0,0.48,0,0.48,0.48,0.59,276,48,100,0,0,48,100,23,39,0,0,64,15,0,0,0,31,119,1,15.3333333333333
"451",1501,"Tim Thomas",1998,1998,0,12,"F",0,20,"PHI",77,1779,14.9,0.538,0.25,0.338,0.069,0.118,0.093,0.093,0.016,0.7,0.131,0.228,2.1,1.3,3.4,0.091,0.6,-1.9,-1.3,0.3,1,48,0.447,0.363,0.476,0.493,0.74,1779,306,684,62,171,244,513,171,231,107,181,288,90,54,17,118,185,845,1,23.1038961038961
"452",76750,"Walt Frazier",1968,1968,0,12,"G",1,22,"NYK",74,1588,15.4,0.496,0,0.414,0,0,0,0.251,0,0,0,0,1.6,1.9,3.5,0.105,0,0,0,0,1,0,0.451,0,0.451,0.451,0.655,1588,256,568,0,0,256,568,154,235,0,0,313,305,0,0,0,199,666,1,21.4594594594595
"453",77235,"Rich Kelley",1976,1976,0,10,"C",0,22,"NOJ",75,1346,19.3,0.562,0,0.541,0.141,0.25,0.195,0.163,0.017,0.024,0,0,2.4,2.4,4.8,0.171,2.7,2.7,5.4,2.5,1,0,0.485,0,0.485,0.485,0.776,1346,184,379,0,0,184,379,159,205,193,335,528,155,52,60,0,209,527,1,17.9466666666667
"454",2732,"Ben Gordon",2005,2005,0,10,"G",0,21,"CHI",82,2002,14.9,0.526,0.313,0.256,0.031,0.089,0.06,0.163,0.014,0.4,0.137,0.304,0.8,2.7,3.5,0.084,0.7,-1.3,-0.6,0.7,1,3,0.411,0.405,0.414,0.474,0.863,2002,434,1056,134,331,300,725,233,270,55,160,215,164,53,10,186,224,1235,1,24.4146341463415
"455",77,"Doug Overton",1993,1993,0,11,"G",0,23,"WSB",45,990,11.8,0.51,0.04,0.251,0.028,0.094,0.06,0.233,0.015,0.4,0.167,0.185,0.1,0.4,0.6,0.028,-2.3,-1.7,-4,-0.5,1,13,0.471,0.231,0.481,0.475,0.728,990,152,323,3,13,149,310,59,81,25,81,106,157,31,6,72,81,366,1,22
"456",76681,"Julius Erving",1977,1977,0,10,"F",1,26,"PHI",82,2940,20.9,0.553,0,0.375,0.069,0.162,0.118,0.159,0.024,0.019,0,0,6.8,4.8,11.5,0.188,3.3,1.6,4.9,5.1,1,0,0.499,0,0.499,0.499,0.777,2940,685,1373,0,0,685,1373,400,515,192,503,695,306,159,113,0,251,1770,1,35.8536585365854
"457",947,"Allen Iverson",1997,1997,0,13,"G",1,21,"PHI",76,3045,18,0.513,0.303,0.362,0.04,0.072,0.056,0.336,0.026,0.6,0.162,0.289,3.1,1,4.1,0.065,3.4,-2,1.5,2.7,1,74,0.416,0.341,0.448,0.467,0.702,3045,625,1504,155,455,470,1049,382,544,115,197,312,567,157,24,337,233,1787,1,40.0657894736842
"458",76362,"Bill Cartwright",1980,1980,0,15,"C",0,22,"NYK",82,3150,17.9,0.608,0,0.466,0.066,0.186,0.126,0.07,0.7,0.017,0.132,0.206,7.7,2.1,9.7,0.148,1.5,-0.9,0.6,2.1,1,0,0.547,0,0.547,0.547,0.797,3150,665,1215,0,0,665,1215,451,566,194,532,726,165,48,101,222,279,1781,1,38.4146341463415
"459",911,"Ervin Johnson",1994,1994,0,12,"C",0,26,"SEA",45,280,16.1,0.463,0,0.434,0.203,0.297,0.25,0.036,0.018,0.056,0.16,0.23,0,0.7,0.7,0.114,-4.6,0.2,-4.4,-0.2,1,3,0.415,0,0.415,0.415,0.63,280,44,106,0,0,44,106,29,46,48,70,118,7,10,22,24,45,117,1,6.22222222222222
"460",76144,"Walt Bellamy",1962,1962,0,13,"C",0,22,"CHP",79,3344,26.3,0.554,0,0.455,0,0,0,0,0,0,0,0,13.4,2.8,16.3,0.233,0,0,0,0,1,0,0.519,0,0.519,0.519,0.644,3344,973,1875,0,0,973,1875,549,853,0,0,1500,210,0,0,0,281,2495,1,42.3291139240506
"461",89,"Nick Van Exel",1994,1994,0,12,"G",0,22,"LAL",81,2700,13.6,0.485,0.347,0.183,0.018,0.08,0.048,0.254,0.016,0.2,0.113,0.199,2.7,0.7,3.4,0.061,1.1,-2.5,-1.4,0.4,1,80,0.394,0.338,0.423,0.452,0.781,2700,413,1049,123,364,290,685,150,192,47,191,238,466,85,8,145,154,1099,1,33.3333333333333
"462",600005,"Bob Lanier",1971,1971,0,13,"C",0,22,"DET",82,2017,20,0.503,0,0.339,0,0,0.159,0.116,0,0,0,0,3,2.2,5.2,0.124,0,0,0,0,1,0,0.455,0,0.455,0.455,0.726,2017,504,1108,0,0,504,1108,273,376,0,0,665,146,0,0,0,272,1281,1,24.5975609756098
"463",2748,"Dorell Wright",2005,2005,0,10,"F",0,19,"MIA",3,27,5.2,0.306,0.364,0.091,0,0.042,0.022,0.167,0.078,0,0.208,0.249,-0.1,0.1,-0.1,-0.134,-7.9,1.7,-6.3,0,1,0,0.273,0,0.429,0.273,0.01,27,3,11,0,4,3,7,1,1,0,1,1,3,4,0,3,2,7,1,9
"464",1847,"Thurl Bailey",1984,1984,0,15,"F",0,22,"UTA",81,2009,12.9,0.539,0,0.198,0.064,0.173,0.121,0.084,0.9,0.031,0.141,0.148,1.3,2.3,3.6,0.086,-1.8,1.5,-0.3,0.9,1,54,0.512,0,0.512,0.512,0.752,2009,302,590,0,0,302,590,88,117,115,349,464,129,38,122,105,193,692,1,24.8024691358025
"465",2544,"LeBron James",2004,2004,0,14,"G",1,19,"CLE",79,3122,18.3,0.488,0.145,0.308,0.035,0.118,0.076,0.278,0.022,0.013,0.139,0.282,2.4,2.6,5.1,0.078,2.2,-0.2,1.9,3.1,1,79,0.417,0.29,0.438,0.438,0.754,3122,622,1492,63,217,559,1275,347,460,99,333,432,465,130,58,273,149,1654,1,39.5189873417722
"466",78466,"Jim Washington",1966,1966,0,10,"F",0,22,"STL",65,1104,10,0.431,0,0.305,0,0,0,0.053,0,0,0,0,-0.5,1,0.5,0.023,0,0,0,0,1,0,0.402,0,0.402,0.402,0.567,1104,158,393,0,0,158,393,68,120,0,0,353,43,0,0,0,176,384,1,16.9846153846154
"467",1460,"James Worthy",1983,1983,0,11,"F",1,21,"LAL",77,1970,17.4,0.594,0.005,0.286,0.092,0.13,0.112,0.086,0.021,0.017,0.17,0.21,3,2.1,5.1,0.125,1.4,0,1.5,1.7,1,1,0.579,0.25,0.581,0.58,0.624,1970,447,772,1,4,446,768,138,221,157,242,399,132,91,64,178,221,1033,1,25.5844155844156
"468",15,"Eric Piatkowski",1995,1995,0,13,"G",0,24,"LAC",81,1208,13.9,0.559,0.434,0.252,0.058,0.073,0.065,0.106,0.016,0.9,0.111,0.205,1.6,0.4,2,0.079,1.2,-2.6,-1.4,0.2,1,11,0.441,0.374,0.492,0.522,0.783,1208,201,456,74,198,127,258,90,115,63,70,133,77,37,15,63,150,566,1,14.9135802469136
"469",904,"Chris Mullin",1986,1986,0,15,"G",1,22,"GSW",55,1391,16,0.539,0.044,0.34,0.032,0.059,0.045,0.105,0.023,0.9,0.095,0.222,2.3,0.6,2.9,0.1,0.7,-1.6,-0.9,0.4,1,30,0.463,0.185,0.476,0.467,0.896,1391,287,620,5,27,282,593,189,211,42,73,115,105,70,23,75,130,768,1,25.2909090909091
"470",2248,"Earl Watson",2002,2002,0,12,"G",0,22,"SEA",64,964,11.6,0.507,0.208,0.17,0.039,0.062,0.051,0.188,0.034,0.4,0.183,0.134,0.7,0.8,1.5,0.076,-1.1,0.1,-1,0.2,1,0,0.453,0.364,0.476,0.491,0.639,964,96,212,16,44,80,168,23,36,31,52,83,125,60,5,51,93,231,1,15.0625
"471",101108,"Chris Paul",2006,2006,0,12,"G",1,20,"NOK",78,2808,22.1,0.546,0.187,0.491,0.025,0.148,0.085,0.382,0.034,0.2,0.137,0.222,6.8,3.6,10.4,0.178,4.7,1.4,6.1,5.7,1,78,0.43,0.282,0.464,0.456,0.847,2808,407,947,50,177,357,770,394,465,61,339,400,611,175,6,183,218,1258,1,36
"472",1725,"Rasho Nesterovic",1999,1999,0,11,"C",0,22,"MIN",2,30,3.5,0.311,0,0.167,0.104,0.202,0.149,0.05,0,0,0.072,0.203,-0.1,0,0,-0.049,-7.9,-3.9,-11.8,-0.1,1,0,0.25,0,0.25,0.25,0.01,30,3,12,0,0,3,12,2,2,3,5,8,1,0,0,1,5,8,1,15
"473",765,"Hersey Hawkins",1989,1989,0,12,"G",0,22,"PHI",79,2577,14.2,0.544,0.171,0.299,0.022,0.076,0.049,0.13,0.023,0.8,0.126,0.203,2.7,1.3,4,0.075,1,-0.6,0.3,1.5,1,79,0.455,0.428,0.461,0.492,0.831,2577,442,971,71,166,371,805,241,290,51,174,225,239,120,37,158,184,1196,1,32.620253164557
"474",77202,"Willie Jones",1961,1961,0,23,"G",0,24,"DET",35,452,10,0.402,0,0.292,0,0,0,0,0,0,0,0,-0.3,0.2,-0.1,-0.013,0,0,0,0,1,0,0.361,0,0.361,0.361,0.635,452,78,216,0,0,78,216,40,63,0,0,94,63,0,0,0,90,196,1,12.9142857142857
"475",922,"Elden Campbell",1991,1991,0,14,"F",0,22,"LAL",52,380,14.5,0.498,0,0.398,0.128,0.164,0.147,0.038,0.015,0.059,0.1,0.184,0.4,0.7,1.1,0.135,-2.6,1.9,-0.7,0.1,1,0,0.455,0,0.455,0.455,0.653,380,56,123,0,0,56,123,32,49,40,56,96,10,11,38,16,71,144,1,7.30769230769231
"476",270,"Horace Grant",1988,1988,0,16,"F",0,22,"CHI",81,1827,13,0.53,0.004,0.359,0.098,0.182,0.14,0.067,0.014,0.017,0.128,0.158,1.6,2.6,4.2,0.111,-1.6,0.9,-0.7,0.6,1,6,0.501,0,0.503,0.501,0.626,1827,254,507,0,2,254,505,114,182,155,292,447,89,51,53,86,221,622,1,22.5555555555556
"477",101249,"John Lucas III",2006,2006,0,11,"G",0,23,"HOU",13,107,7.7,0.417,0.25,0,0.022,0.032,0.027,0.203,0.025,0,0.163,0.192,-0.2,0.1,-0.1,-0.027,-4.9,-2,-7,-0.1,1,0,0.389,0.222,0.444,0.417,0,107,14,36,2,9,12,27,0,0,2,3,5,12,5,0,7,6,30,1,8.23076923076923
"478",100263,"Bill Laimbeer",1981,1981,0,13,"C",0,23,"CLE",81,2460,14.2,0.536,0,0.228,0.114,0.202,0.156,0.115,0.011,0.018,0.152,0.142,3.4,2,5.4,0.104,0.5,1.5,2,2.5,1,0,0.503,0,0.503,0.503,0.765,2460,337,670,0,0,337,670,117,153,266,427,693,216,56,78,132,332,791,1,30.3703703703704
"479",2045,"Hedo Turkoglu",2001,2001,0,14,"F",0,21,"SAC",74,1245,11.7,0.509,0.257,0.334,0.044,0.136,0.091,0.083,0.021,0.013,0.125,0.156,1,1.8,2.8,0.106,-1.6,0.9,-0.8,0.4,1,7,0.412,0.326,0.442,0.454,0.777,1245,138,335,28,86,110,249,87,112,49,161,210,69,52,24,55,139,391,1,16.8243243243243
"480",3,"Grant Long",1989,1989,0,14,"F",0,22,"MIA",82,2435,13.7,0.561,0.007,0.587,0.107,0.147,0.126,0.091,0.024,0.012,0.188,0.179,2,2.7,4.6,0.091,-0.4,1.3,0.9,1.8,1,73,0.486,0,0.489,0.486,0.749,2435,336,692,0,5,336,687,304,406,240,306,546,149,122,48,201,337,976,1,29.6951219512195
"481",344,"Dana Barros",1990,1990,0,14,"G",0,22,"SEA",81,1630,12.8,0.497,0.322,0.149,0.024,0.073,0.047,0.183,0.016,0,0.135,0.233,1.1,0.7,1.8,0.053,0.5,-2.7,-2.1,0,1,25,0.405,0.399,0.408,0.47,0.809,1630,299,738,95,238,204,500,89,110,35,97,132,205,53,1,123,97,782,1,20.1234567901235
"482",45,"George McCloud",1990,1990,0,12,"F",0,22,"IND",44,413,4.6,0.387,0.278,0.132,0.036,0.081,0.059,0.147,0.023,0.4,0.191,0.198,-0.9,0.3,-0.7,-0.079,-5.4,-1.6,-7,-0.5,1,0,0.313,0.325,0.308,0.358,0.789,413,45,144,13,40,32,104,15,19,12,30,42,45,19,3,36,56,118,1,9.38636363636364
"483",2734,"Devin Harris",2005,2005,0,13,"G",0,21,"DAL",76,1173,14.7,0.53,0.358,0.281,0.027,0.069,0.049,0.225,0.034,0.012,0.166,0.188,1.1,1.6,2.7,0.111,0.9,0.3,1.1,0.9,1,19,0.429,0.336,0.481,0.489,0.757,1173,157,366,44,131,113,235,78,103,28,74,102,169,77,19,82,139,436,1,15.4342105263158
"484",2549,"Chris Kaman",2004,2004,0,12,"C",0,21,"LAC",82,1843,9.6,0.502,0.005,0.326,0.077,0.209,0.142,0.077,0.7,0.029,0.238,0.157,-0.9,0.9,0,0.001,-4,0.1,-3.8,-0.9,1,61,0.46,0,0.462,0.46,0.697,1843,200,435,0,2,200,433,99,142,126,335,461,85,23,73,155,211,499,1,22.4756097560976
"485",976,"Jeff McInnis",1997,1997,0,11,"G",0,22,"DEN",13,117,14.8,0.609,0.531,0.204,0.02,0.039,0.029,0.285,0.9,0.6,0.196,0.254,0.2,0,0.1,0.06,1.9,-5.9,-4.1,-0.1,1,0,0.469,0.462,0.478,0.592,0.7,117,23,49,12,26,11,23,7,10,2,4,6,18,2,1,13,16,65,1,9
"486",248,"George Lynch",1994,1994,0,11,"F",0,23,"LAL",71,1762,16.1,0.527,0.009,0.29,0.13,0.122,0.126,0.082,0.029,0.01,0.119,0.175,2.4,1.5,3.9,0.107,0.9,0.5,1.5,1.5,1,46,0.508,0,0.512,0.508,0.596,1762,291,573,0,5,291,568,99,166,220,190,410,96,102,27,87,177,681,1,24.8169014084507
"487",339,"Tom Gugliotta",1993,1993,0,12,"F",0,23,"WSB",81,2795,14.6,0.472,0.119,0.248,0.087,0.231,0.157,0.166,0.024,0.8,0.155,0.226,-1.6,3.2,1.6,0.028,-1.3,1.5,0.2,1.5,1,81,0.426,0.281,0.446,0.443,0.644,2795,484,1135,38,135,446,1000,181,281,219,562,781,306,134,35,230,195,1187,1,34.5061728395062
"488",77380,"Freddie Lewis",1950,1950,0,10,"F",0,29,"TOT",34,0,0,0.295,0,0.174,0,0,0,0,0,0,0,0,-1.4,0.5,-0.9,0,0,0,0,0,1,0,0.25,0,0.25,0.25,0.781,0,46,184,0,0,46,184,25,32,0,0,0,25,0,0,0,40,117,1,0
"489",101150,"Lou Williams",2006,2006,0,12,"G",0,19,"PHI",30,145,9,0.485,0.173,0.25,0.024,0.129,0.077,0.116,0.018,0,0.184,0.222,-0.2,0.1,-0.1,-0.036,-5.3,-2.8,-8.1,-0.2,1,0,0.442,0.222,0.488,0.462,0.615,145,23,52,2,9,21,43,8,13,3,16,19,10,5,0,13,13,56,1,4.83333333333333
"490",2404,"Chris Wilcox",2003,2003,0,10,"F",0,20,"LAC",46,479,12.5,0.528,0,0.357,0.076,0.169,0.123,0.078,0.8,0.018,0.138,0.177,0.3,0.3,0.6,0.062,-2.6,-1.4,-4,-0.2,1,3,0.521,0,0.521,0.521,0.5,479,73,140,0,0,73,140,25,50,32,72,104,21,7,12,26,65,171,1,10.4130434782609
"491",76107,"Dick Barnett",1960,1960,0,14,"G",0,23,"SYR",57,1235,15.1,0.452,0,0.257,0,0,0,0,0,0,0,0,1.1,1.1,2.2,0.084,0,0,0,0,1,0,0.412,0,0.412,0.412,0.711,1235,289,701,0,0,289,701,128,180,0,0,155,160,0,0,0,98,706,1,21.6666666666667
"492",2548,"Dwyane Wade",2004,2004,0,14,"G",1,22,"MIA",61,2126,17.6,0.53,0.066,0.391,0.046,0.09,0.068,0.251,0.022,0.013,0.173,0.25,2.2,2.3,4.6,0.103,0.9,0.4,1.3,1.8,1,56,0.465,0.302,0.477,0.475,0.747,2126,371,798,16,53,355,745,233,312,85,162,247,275,86,34,196,140,991,1,34.8524590163934
"493",2563,"Dahntay Jones",2004,2004,0,13,"G",0,23,"MEM",20,154,2.5,0.311,0.075,0.208,0.051,0.119,0.084,0.12,0.017,0.028,0.172,0.204,-0.5,0.2,-0.4,-0.114,-8,0.2,-7.8,-0.2,1,0,0.283,0.25,0.286,0.292,0.455,154,15,53,1,4,14,49,5,11,7,16,23,12,5,6,12,23,36,1,7.7
"494",23,"Dennis Rodman",1987,1987,0,13,"F",1,25,"DET",77,1155,15.5,0.56,0.003,0.322,0.156,0.153,0.155,0.068,0.016,0.024,0.172,0.189,1.1,1.7,2.9,0.12,0.2,1.2,1.4,1,1,1,0.545,0,0.546,0.545,0.587,1155,213,391,0,1,213,390,74,126,163,169,332,56,38,48,93,166,500,1,15
"495",78568,"Sam Williams",1969,1969,0,16,"G",0,24,"MIL",55,628,7.9,0.397,0,0.588,0,0,0,0.125,0,0,0,0,-0.8,0.4,-0.4,-0.033,0,0,0,0,1,0,0.342,0,0.342,0.342,0.537,628,78,228,0,0,78,228,72,134,0,0,109,61,0,0,0,106,228,1,11.4181818181818
"496",78375,"Trent Tucker",1983,1983,0,10,"G",0,23,"NYK",78,1830,11.6,0.485,0.046,0.099,0.048,0.091,0.069,0.161,0.015,0.2,0.094,0.173,1.5,2.4,4,0.104,-0.3,0.5,0.2,1,1,59,0.462,0.467,0.462,0.473,0.672,1830,299,647,14,30,285,617,43,64,75,141,216,195,56,6,70,235,655,1,23.4615384615385
"497",1882,"Elton Brand",2000,2000,0,16,"F",1,20,"CHI",81,2999,20.6,0.528,0.002,0.41,0.133,0.184,0.158,0.118,0.012,0.033,0.129,0.27,4.2,3.3,7.5,0.121,1.3,0.6,1.8,2.9,1,80,0.482,0,0.483,0.482,0.685,2999,630,1306,0,2,630,1304,367,536,348,462,810,155,66,132,228,259,1627,1,37.0246913580247
"498",247,"Joe Dumars",1986,1986,0,13,"G",1,22,"DET",82,1957,12.9,0.548,0.027,0.399,0.032,0.033,0.032,0.248,0.016,0.3,0.184,0.172,2.2,1,3.2,0.079,-0.2,-2,-2.2,-0.1,1,45,0.481,0.313,0.485,0.485,0.798,1957,287,597,5,16,282,581,190,238,60,59,119,390,66,11,158,200,769,1,23.8658536585366
"499",292,"Anthony Miller",1995,1995,0,10,"F",0,23,"LAL",46,527,14.7,0.571,0.038,0.576,0.141,0.178,0.159,0.096,0.019,0.9,0.187,0.166,0.6,0.6,1.2,0.111,-0.8,-0.2,-1,0.1,1,1,0.53,0.4,0.535,0.538,0.618,527,70,132,2,5,68,127,47,76,67,85,152,35,20,7,38,77,189,1,11.4565217391304
"500",78200,"Randy Smith",1972,1972,0,11,"F",1,23,"BUF",76,2094,15.5,0.507,0,0.283,0,0,0.085,0.138,0,0,0,0,2.5,0.5,3,0.069,0,0,0,0,1,0,0.482,0,0.482,0.482,0.622,2094,432,896,0,0,432,896,158,254,0,0,368,189,0,0,0,202,1022,1,27.5526315789474
"501",2403,"Nene",2003,2003,0,15,"C",0,20,"DEN",80,2258,15.4,0.545,0.005,0.551,0.102,0.153,0.127,0.122,0.03,0.023,0.191,0.187,1.3,3.8,5,0.107,-0.6,3.1,2.5,2.6,1,53,0.519,0,0.521,0.519,0.578,2258,321,619,0,3,321,616,197,341,208,283,491,149,127,65,181,295,839,1,28.225
"502",2588,"Matt Bonner",2005,2005,0,11,"C",0,24,"TOR",82,1553,14.7,0.596,0.199,0.153,0.077,0.131,0.104,0.053,0.013,0.9,0.075,0.157,3.3,0.9,4.2,0.13,0.9,-1.1,-0.1,0.7,1,0,0.533,0.424,0.561,0.576,0.789,1553,247,463,39,92,208,371,56,71,108,177,285,48,39,19,40,220,589,1,18.9390243902439
